Temperature,Moisture,Rainfall,PH,Nitrogen,Phosphorous,Potassium,Carbon,Soil,Crop
34.14847945,0.627625791,63.46527651,7.171195223,58.96400149,177.3144812,71.75444732,-0.280559958,3,Black gram
22.52841743,0.792463494,249.2899971,5.242213908,74.4017201,30.29786725,58.49540264,2.091472486,1,Rubber
20.9305934,0.712557408,126.8564906,6.028629304,60.89476012,-37.64973873,-20.50910839,0.645446699,2,pomegranate
32.15647719,0.595908487,74.66623434,5.907782897,58.38229128,47.90948986,159.5640307,1.163212824,2,mango
30.38520571,0.501940692,54.56490557,6.300061032,54.93681724,60.89226107,159.5640307,1.676632684,2,Mung Bean
50.17984508,0.476799791,147.0795706,5.908707062,61.97572511,47.18867462,64.75378339,1.297056608,2,Pigeon Peas
25.52904351,0.75450373,91.35929671,6.121790554,60.76656097,56.17255461,55.54654167,3.241983684,1,Tobacco
40.76703185,0.736790629,47.52590127,6.644563174,52.11380826,113.9604813,146.5248822,1.174045468,0,millet
23.91023092,0.625843101,99.94434279,5.781689346,59.73148068,49.08711566,47.20106734,2.318456643,2,pomegranate
17.02531424,0.656147976,52.75613795,7.163522703,50.83956865,66.18170591,80.44179064,1.595176952,0,Peas
31.64503144,0.700824438,67.66231462,6.704989071,60.52664326,177.3144812,67.07256904,1.65843509,0,Black gram
39.56914685,0.785233586,142.0198227,7.027161354,83.01672009,152.995013,159.5640307,0.99843556,0,papaya
52.43993607,0.78228941,123.283167,8.82843282,67.52473349,47.48228547,46.85715541,1.062437625,1,Adzuki Beans
36.78771009,0.490584197,56.75679814,5.809064266,58.20081113,35.78587332,50.72377661,2.431060608,2,mango
50.17984508,0.656175736,101.2373235,5.903643565,50.75818023,31.72585259,63.36989892,0.445061022,2,Kidney Beans
32.33931303,0.410546045,132.8702936,6.033188104,61.77343922,39.46010784,74.48995627,2.118570871,2,wheat
28.82446366,0.609819965,169.9057523,6.977066518,64.51525599,142.5908582,145.9951163,0.882072922,0,Pigeon Peas
31.34301689,0.714550207,75.37938871,5.78388068,58.56635469,-37.64973873,57.10293525,1.54740627,2,grapes
50.17984508,0.459006319,132.0398348,6.527758529,63.36110958,99.17694166,85.8756798,1.954179303,3,pomegranate
19.02970332,0.747375444,100.4037397,6.526166377,63.87373628,83.44110473,76.27746491,1.652192533,0,orange
29.10401493,0.528193208,175.0672492,6.205359049,75.44130081,74.90074047,79.05299593,0.747250157,2,Coconut
30.00265005,0.442470086,87.03643383,6.075101133,57.04133043,-37.64973873,49.86003824,2.077677775,2,wheat
54.80706791,0.743631517,75.8504574,6.722865052,58.86484457,138.8278412,141.6755916,0.434314118,0,Adzuki Beans
33.02642445,0.540299109,93.55762103,6.168977322,62.37841333,46.50769314,55.54876074,2.179830899,2,mango
25.02337351,0.489665749,126.2734555,6.289671589,64.99476406,64.90754803,55.68288122,1.920322328,2,apple
26.74154427,0.439747634,174.3278936,6.285378682,72.78604037,71.71417747,71.09973843,1.063920575,2,Coconut
28.18878143,0.736110554,198.3345297,6.925400142,70.69569586,136.8153376,151.4304848,2.209055883,0,Jute
28.01481794,0.775273604,113.4274018,6.17857568,66.48606781,60.96656052,55.48709933,1.878369053,1,banana
17.48919647,0.786247836,99.22650365,5.949549773,51.41558747,35.30314534,159.5640307,3.241983684,1,Kidney Beans
28.95265698,0.709516566,16.80132842,4.337775013,52.70882295,24.48037574,39.14746752,1.15498456,2,Moth Beans
26.57927919,0.598096228,31.9042176,7.0410721,57.19708782,134.8142133,89.53854893,2.409543906,0,Mung Bean
46.88030956,0.510095283,54.73914645,7.809420854,53.79875283,31.69497833,58.32278104,0.936934358,1,millet
27.7355483,0.701054547,161.9247994,5.833473772,72.98840929,49.63577119,56.65260787,-0.280559958,1,Coconut
38.3855353,0.227436131,120.7485589,6.664625218,74.50322119,94.28150897,75.90300133,1.072486336,0,papaya
51.4569463,0.499248704,150.0781524,5.773653366,67.04412265,37.35489657,46.29676511,1.421405512,2,Adzuki Beans
27.8424838,0.529695016,113.8255459,5.664017789,62.23685411,52.20633548,60.30703748,1.803514773,2,banana
37.07496078,0.691228203,169.2910027,5.636030692,64.69767743,42.18788747,44.98182812,0.727730915,2,Pigeon Peas
18.90958547,0.729876423,84.22191244,5.738055359,52.39355145,40.39906438,29.8821367,2.365129343,1,grapes
51.66468329,0.709083473,82.27913447,6.712339384,61.58639537,111.9659683,81.79677885,1.476674601,0,Adzuki Beans
27.12575729,0.539020098,120.6470158,7.228988417,62.73254857,96.97061131,134.4876755,0.965057514,3,Coffee
34.00980443,0.640668757,98.11508782,4.683254055,59.36404927,177.3144812,49.37732169,0.620227439,2,mango
22.4130492,0.406486899,175.2033338,6.443272528,65.09900412,66.66336899,76.71052491,1.297313473,2,Coffee
26.92396942,0.605229299,106.651208,7.00671232,61.1839662,125.0698086,145.3673157,1.52032194,3,maize
27.87155244,0.75753597,91.50866906,7.422275637,64.73529517,73.93802745,77.61893733,2.11362029,0,Sugarcane
25.05550015,0.360501563,86.32368263,6.375463694,62.00410155,67.43167493,44.63155698,1.076060585,2,banana
23.30791344,0.972361206,250.2530118,7.502741611,80.8092028,68.07111668,-20.50910839,1.194465234,1,rice
19.44057444,0.694843164,48.01789909,6.720911205,51.26189804,177.3144812,47.61640076,2.143963522,0,Peas
23.64303131,0.779565324,218.9697034,7.246472618,69.4689771,119.8959652,144.4530026,1.059955926,0,rice
27.20895042,0.575856601,82.8156307,6.274681839,58.20089147,47.30936105,52.95004604,0.876435456,2,Tobacco
34.21089552,0.723803242,85.28912431,7.308463642,59.73318083,139.5541242,99.46903961,1.484425082,0,Black gram
10.35859915,0.766946503,119.9143826,6.89922098,54.16058681,138.3639981,125.3845371,3.241983684,0,orange
9.400567674,0.683007332,55.33667072,6.211900142,55.00744431,60.96703701,42.28497903,1.360648031,2,grapes
22.81511471,0.560532194,97.00731272,5.991634018,60.51276331,54.46141481,55.19424931,1.339669323,2,Cotton
4.011486444,0.455865075,34.81983124,7.360120848,51.88091286,43.69347312,74.82800696,1.021167787,3,millet
26.7201094,0.720298554,174.8440619,7.317515764,72.75171395,135.7383447,148.2304839,1.727185407,0,Sugarcane
36.9721279,0.474014117,134.1621866,3.908612908,63.25560263,82.25695054,98.91305818,0.596190526,3,Pigeon Peas
27.91857281,0.608035579,46.52477738,9.384006854,52.97697448,27.61809544,39.63401924,1.226915493,1,Moth Beans
50.17984508,0.634493818,79.40966295,6.831073338,35.52771842,143.9145197,145.0446333,1.214842449,0,papaya
28.5918293,0.581637492,40.83580164,7.27366855,53.06846662,138.6285043,97.5845801,-0.280559958,3,Mung Bean
13.08736391,0.749308524,68.32383714,6.304509316,56.96130313,63.57250819,58.8259151,0.767176055,2,grapes
27.14512986,0.227436131,182.9866539,6.25807328,65.59323244,36.81796185,80.58636796,2.365373105,2,Coffee
22.09963103,0.818749668,106.1087092,6.039341103,66.33367833,48.74824391,54.03956794,1.095250534,1,apple
26.81981933,0.71484465,164.0925855,7.016435006,70.03976671,177.3144812,142.0575186,0.409803967,0,Sugarcane
32.24212135,0.521750301,77.498717,6.857593832,57.48263015,130.0121985,115.5906018,2.036971969,3,Black gram
28.15652391,0.494934897,80.36021744,6.446327651,57.9637022,52.51388406,62.87818642,2.374587215,2,wheat
31.66304982,0.582018256,128.0627062,6.616262961,63.21690039,58.84839396,84.83929666,2.301456833,2,Ground Nut
27.99174015,0.47436567,32.75294648,3.453340831,86.96971052,29.58449622,44.29700537,0.710977923,2,Moth Beans
17.28142399,0.647567665,83.91066654,7.025760302,52.80830991,71.50104502,112.3445447,1.672242203,0,Peas
23.36932333,0.57895206,141.2528906,6.136837447,67.34073203,63.98507673,67.58672141,2.006241439,2,Coconut
28.66963217,0.495010016,118.8544216,5.087462171,64.71240681,38.6364113,54.18147385,0.861669765,2,Sugarcane
24.55760322,0.604995722,167.6196858,6.490310535,71.44947914,-37.64973873,76.3059258,1.196730156,2,Jute
53.42996926,0.972361206,111.9030344,6.487546095,71.28817635,60.48709699,76.53619363,2.291524118,2,Adzuki Beans
28.34825624,0.529852525,87.67549573,5.835937011,62.79517557,54.85388038,54.09096393,0.589571765,2,banana
27.56288154,0.474240316,42.22465949,7.024935507,52.88020071,139.6179658,144.6828421,1.085554408,3,Mung Bean
36.19017693,0.515737552,90.5951297,4.995006523,35.52771842,30.25573767,43.57070402,0.562843429,2,mango
22.14255434,0.592297961,121.3306778,5.427957825,58.26973841,45.66940294,50.61814467,0.915264331,2,pomegranate
28.15652391,0.494934897,80.36021744,6.446327651,57.9637022,52.51388406,62.87818642,2.374587215,2,wheat
4.011486444,0.589651213,132.3508086,7.045350887,61.39384489,95.44385013,159.5640307,0.87299304,3,Coffee
24.41827952,0.663441769,306.0816006,6.550684915,53.61542675,86.33491654,45.54525691,1.512364795,2,muskmelon
28.51076056,0.381431351,37.17308619,7.320118866,35.52771842,134.9899204,97.17221901,0.881481745,3,Mung Bean
22.56924425,0.766229843,88.70491569,6.274592381,56.18844968,53.20774895,50.93869222,0.710979333,2,Tobacco
17.13181051,0.526369346,70.90888912,6.076557032,55.19099607,43.47703142,35.66952723,1.841736162,2,Tobacco
23.34877839,0.972361206,173.8959172,6.647074882,64.23249273,177.3144812,131.4842596,0.904481094,0,Coffee
16.67814458,0.770802198,72.41642551,5.426171861,54.2147092,20.6844186,50.25679776,1.651219154,1,Kidney Beans
17.52884507,0.53997405,44.3196826,6.559392568,51.65758738,37.39259032,49.28025167,1.928549879,2,Peas
42.0269392,0.39401682,47.46738845,5.730187803,51.39477307,30.24208585,42.56334001,1.920881482,2,millet
30.60877899,0.738542765,121.1263632,8.303237841,67.47682801,50.76111308,159.5640307,2.051601997,1,Sugarcane
32.72804834,0.646418387,112.0170342,6.204409812,86.96971052,68.6600467,55.29299339,1.328325431,2,banana
31.81419026,0.808811442,77.38501986,6.652186386,58.42942121,76.5049612,59.55651156,1.205742982,0,Black gram
26.10180221,0.670245643,108.40212,6.308873177,60.85763437,88.56135373,62.63135008,0.907870349,0,maize
28.63685849,0.727425089,206.546437,5.759385123,61.52777431,37.60130207,56.66324193,0.56222299,2,Pigeon Peas
16.83321214,0.594628452,40.55024723,6.005763357,51.77686252,44.89778305,50.76174047,0.697007226,2,Kidney Beans
24.23195849,0.788280465,163.0637512,6.071203672,61.76007014,40.68423973,63.4762125,2.357839591,1,Coffee
24.85861977,0.51360391,63.48184464,7.014413664,55.28261467,120.3379192,74.0528587,1.277570355,3,Cotton
26.75011261,0.479792272,117.6747458,4.636346995,59.26677992,29.47978628,45.47569798,0.791718079,2,mango
32.44642388,0.72890632,125.6184346,5.859318691,60.96005173,49.17964051,56.51558968,2.161450949,1,Ground Nut
31.5404523,0.671916257,306.0816006,5.963176932,53.77783674,71.46406915,35.07534189,2.257662781,2,muskmelon
34.35315088,0.379481137,225.2090361,6.571692994,93.51200986,94.08044083,106.8086818,1.722174066,3,papaya
21.27095792,0.604067971,140.7303362,5.50348928,53.49586905,22.7042234,62.02213806,0.854051686,2,Kidney Beans
30.22005578,0.784993335,81.78199391,6.327646465,55.52149458,74.85772291,61.09883816,0.58841264,0,Black gram
23.64573256,0.692694846,45.56217639,6.421060029,55.50867818,75.80881349,-20.50910839,0.736635071,2,watermelon
28.75981268,0.536294157,205.9218158,4.746297882,86.96971052,46.50190491,50.46492899,2.362610794,2,Tea
23.36438239,0.645686932,78.68609855,6.248167831,56.91351624,52.05869944,54.93294578,3.241983684,2,Tobacco
21.19662621,0.551163216,103.3449174,7.653073456,59.26249874,67.92955404,58.93696464,2.171545179,1,orange
27.9353973,0.675127251,19.52871105,6.1169721,53.83309153,67.54790171,39.48688465,0.626450559,2,muskmelon
24.05854937,0.43016641,105.9395532,7.419927192,63.82626619,63.40642493,73.00597303,1.978202449,1,orange
32.07663776,0.509797978,89.85996124,7.594472465,60.15414628,81.91814203,66.41923527,1.323328152,3,Black gram
26.29505609,0.579532172,59.84946958,6.854100815,56.50296302,142.1606498,98.29731296,1.60305732,3,watermelon
28.1395749,0.642114175,22.07145908,9.043955625,54.6310192,41.10212856,39.58580564,1.915985464,1,Moth Beans
22.24644754,0.469167914,207.0392384,5.849288982,72.79450381,54.24999616,60.94756147,0.734483334,2,Rubber
23.74607229,0.670330157,130.7124416,6.401628987,59.66459215,69.82728059,71.95776421,2.235439109,0,Cotton
31.92983642,0.675757533,46.8517122,7.002762302,64.17284463,138.0091807,135.8287338,1.699771794,0,papaya
46.29194027,0.804066255,48.62348091,7.590193005,52.43838676,38.94449776,59.52057923,2.305908973,1,millet
21.00810141,0.451142627,80.79805171,6.306897015,55.18378472,58.29454957,55.03297359,1.99657941,2,Tobacco
28.41131326,0.52077591,131.0745565,7.544328042,62.8447567,109.7085563,134.8593357,1.200013807,3,Coffee
50.17984508,0.572414027,61.28619218,6.87574878,86.96971052,105.7994741,50.39356508,-0.280559958,3,Mung Bean
23.53613242,0.687368772,294.0959442,4.73261639,73.93882487,33.72757385,63.23635392,2.400946679,2,Rubber
29.55181154,0.633000593,50.20528698,3.899332843,52.12778771,46.94369209,33.26149924,2.255837568,2,Moth Beans
29.76208077,0.637606786,68.20261076,6.572960847,62.76915859,101.5272975,69.27308039,0.651468561,0,papaya
27.3060013,0.556275755,42.17156158,6.681525825,35.52771842,67.20123795,48.78908311,1.968902837,3,Lentil
34.37591003,0.553249421,71.68683464,6.55184526,57.93030648,77.95265039,59.44227036,1.383970487,3,Black gram
23.64573256,0.692694846,45.56217639,6.421060029,55.50867818,75.80881349,-20.50910839,0.736635071,2,watermelon
25.96244034,0.809570801,55.61810353,6.111327235,53.29924249,57.44597931,53.38145565,2.077274022,1,watermelon
50.17984508,0.634493818,79.40966295,6.831073338,35.52771842,143.9145197,145.0446333,1.214842449,0,papaya
18.92078393,0.557043906,71.602477,5.40351505,50.05953883,36.31943014,46.18769445,2.323864766,2,Kidney Beans
14.694763,0.452172501,44.19592528,6.229589494,50.28313965,25.19990413,42.80652814,-0.280559958,2,Peas
26.45806023,0.780363153,101.7177525,6.060075432,60.28400095,177.3144812,59.36864669,2.307790314,1,Tobacco
4.011486444,0.657923237,59.31889211,7.814316857,52.84941882,64.3275018,45.31124489,1.545088039,1,Lentil
22.10816945,0.498697044,75.57640913,6.470648116,60.62340635,98.19522794,59.92141562,1.74193134,3,papaya
54.23746275,0.689317798,166.9308264,7.254005145,72.54741675,64.71077848,130.3021414,0.980076791,0,Adzuki Beans
20.96122007,0.441249131,90.57530407,3.908612908,54.53961027,85.91631682,64.45591596,1.747652013,3,maize
50.17984508,0.550096448,165.9833945,7.458759723,65.87553554,64.24433939,81.29320277,0.973773035,3,Coffee
20.88048634,0.716351252,26.80620582,6.78465932,52.23804364,114.4253264,63.65138169,0.640564756,0,Lentil
21.69956887,0.61809069,96.33602236,5.755441783,53.08065397,24.59445394,52.83435138,1.395827419,2,Kidney Beans
34.14847945,0.627625791,63.46527651,7.171195223,58.96400149,177.3144812,71.75444732,-0.280559958,3,Black gram
21.50747982,0.864383872,184.8705814,6.760454667,68.44308175,68.25740509,80.68965587,0.890320494,2,rice
18.61582195,0.741791315,92.08357111,7.884005903,49.62656795,177.3144812,49.0256576,3.241983684,4,Chickpea
29.78007303,0.542335188,138.2882099,6.419041513,71.4878868,72.55028369,75.74341559,0.939997826,2,Coconut
19.85046337,0.543062055,306.0816006,6.266790134,53.16068455,38.78173127,56.6466865,1.622380025,2,Peas
25.1450959,0.765306765,157.3171128,6.630439034,65.95406818,156.073085,144.1344823,0.588750031,0,Jute
40.39716617,0.470961459,224.282746,6.971216252,94.39702975,147.1311444,136.2593558,2.0458623,3,papaya
34.74107352,0.972361206,71.74759659,6.454371576,59.97092326,56.87853552,66.99613074,1.543545866,2,mango
17.30896938,0.442309206,45.40980162,5.892589786,49.03246295,34.43176013,51.90313799,1.300846539,2,Peas
16.8059126,0.692348009,122.900252,6.133523478,50.6525833,23.53543546,50.17732134,2.521278631,2,Kidney Beans
29.1917695,0.726652959,37.50396496,6.938775394,55.78478937,151.114222,72.73332568,1.861428566,0,Mung Bean
27.59570041,0.671906256,94.55523814,5.586183563,64.46588037,42.64640779,56.21412099,1.355212927,2,banana
4.011486444,0.69811208,94.03366939,6.491191427,61.90645241,105.8599743,66.21041583,1.356062717,0,orange
28.89180013,0.681159401,306.0816006,6.248557285,69.31690257,-37.64973873,78.72711661,2.458459935,2,Pigeon Peas
21.76059765,0.426854681,132.2564574,7.372879044,56.84058416,125.6104598,131.761209,1.986928707,3,Coffee
33.81666973,0.734486394,70.93814368,6.790115174,64.12717526,75.67404221,59.53032069,1.509450594,0,papaya
50.17984508,0.709527975,99.05264553,5.828624421,62.70513992,54.58663543,49.40986615,1.055065173,1,apple
55.4529136,0.487734534,133.0786661,5.325984817,70.02959985,36.9602005,41.67352627,0.571282923,2,Adzuki Beans
27.09698868,0.392674508,172.8586736,4.702669485,65.17163885,177.3144812,48.60299634,0.646785557,2,Tea
54.78226215,0.460210942,133.2409769,5.548492099,66.36620201,51.75105072,-20.50910839,1.773774811,2,Adzuki Beans
33.25706167,0.753699152,182.5911235,6.844905419,81.78964138,154.2489891,154.788595,0.566790916,0,papaya
25.84384862,0.584110355,39.73076575,6.430344661,53.35044433,81.45950992,44.39380865,1.302450893,2,muskmelon
26.89719265,0.788621874,108.6118653,6.107023669,67.01836428,51.44128627,48.78211225,1.493516368,1,banana
19.03141805,0.651941984,107.7215078,5.712297835,58.79822006,48.44694744,36.50037244,1.559382764,2,pomegranate
19.06935489,0.532939507,54.93612528,6.476507713,51.93318346,43.17506048,52.14496457,2.563715616,2,Peas
28.23386092,0.667121056,1.42859644,6.670400441,56.0378097,128.8372199,41.80009841,0.891014462,0,muskmelon
33.1338968,0.690641817,112.4448666,6.923031737,69.25615672,133.7192761,95.66250207,1.3948735,0,orange
28.93880603,0.562527821,47.86142351,4.4164068,54.72438347,28.9732437,45.77848971,0.973313146,2,Moth Beans
28.62633993,0.796271018,293.0827331,7.490576533,85.33357778,69.83112062,69.13155093,1.298000652,1,rice
35.94270693,0.621894673,62.53127459,4.012484367,55.95217142,15.01209901,37.47613744,1.113569749,2,Moth Beans
26.63485169,0.625160939,90.40333478,7.404756421,63.87582293,177.3144812,73.78655295,2.52165007,1,orange
18.82898815,0.587672686,85.42835526,6.684775354,54.64178215,67.06829894,57.33955847,2.305659613,2,maize
26.10864221,0.602061076,112.4822137,6.777607758,57.90450665,100.0133247,120.4271448,0.558283991,0,Coffee
27.12575729,0.539020098,120.6470158,7.228988417,62.73254857,96.97061131,134.4876755,0.965057514,3,Coffee
23.34708726,0.416925691,152.2833097,6.78791924,58.91342569,64.06392936,74.21661237,1.805772601,2,Coffee
28.17993218,0.70758795,71.55603535,6.374964385,35.52771842,90.36700859,62.2389203,0.977120164,0,papaya
